"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","men","Total","15_64","Total","Total","Total","0.664860822297618","364490","0.000637529864076918","0.0958892211265736","54822",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","men","Total","15_64","Total","Total","Total","0.735701623206204","742860","0.000438829156630033","0.0596477080908977","100973",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","women","Total","15_64","Total","Total","Total","0.264339311713038","165220","0.000557788068958409","0.211012151519837","62503",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","women","Total","15_64","Total","Total","Total","0.488584586742443","598350","0.000451698887585275","0.0924504988167767","122466",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","Total","Total","15_64","Total","Total","Total","0.451489452375879","529710","0.000459431760467747","0.10175913480372","117325",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","Total","Total","15_64","Total","Total","Total","0.600257788479182","1341210","0.000327702245897131","0.0545935849874435","223439",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","men","Total","15_24","Total","Total","Total","0.497035957240039","102290","0.0011021474189917","0.22174400120099","20580",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","men","Total","15_24","Total","Total","Total","0.456168273881971","146170","0.000879889679290452","0.192887083488431","32043",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","men","Total","25_64","Total","Total","Total","0.765726301033818","262200","0.000723800682192178","0.0945247252464705","34242",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","men","Total","25_64","Total","Total","Total","0.865646307848542","596690","0.000410762609431202","0.0474515521763274","68930",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","women","Total","15_24","Total","Total","Total","0.204655537267811","43520","0.000874896516223677","0.427497114372622","21265",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","women","Total","15_24","Total","Total","Total","0.295059231436001","102120","0.000775229191078965","0.262736802812798","34610",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","women","Total","25_64","Total","Total","Total","0.295116155002667","121700","0.000710242200835523","0.240665307132747","41238",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","women","Total","25_64","Total","Total","Total","0.564821981424149","496230","0.000528936524228572","0.0936465898325885","87856",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","Total","Total","15_24","Total","Total","Total","0.348452622774525","145810","0.000736585360757077","0.211387520889376","41845",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","Total","Total","15_24","Total","Total","Total","0.37251136482979","248290","0.000592192421165377","0.158972980981658","66653",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","Total","Total","25_64","Total","Total","Total","0.5086115527292","383900","0.000575426204522879","0.113136676002571","75480",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","Total","Total","25_64","Total","Total","Total","0.697077545188984","1092920","0.000366988656191645","0.052646747657343","156786",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","men","Total","Total","Total","Total","Total","0.664860822297618","364490","0.000637529864076918","0.0958892211265736","54822",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","men","Total","Total","Total","Total","Total","0.735701623206204","742860","0.000438829156630033","0.0596477080908977","100973",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","women","Total","Total","Total","Total","Total","0.264339311713038","165220","0.000557788068958409","0.211012151519837","62503",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","women","Total","Total","Total","Total","Total","0.488584586742443","598350","0.000451698887585275","0.0924504988167767","122466",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","rural","Total","Total","Total","Total","Total","Total","Total","0.451489452375879","529710","0.000459431760467747","0.10175913480372","117325",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","urban","Total","Total","Total","Total","Total","Total","Total","0.600257788479182","1341210","0.000327702245897131","0.0545935849874435","223439",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","15_29","Total","Total","Total","0.573543444477767","420740","0.000577426639730528","0.100677053375843","73358",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","15_29","Total","Total","Total","0.328767292185535","266650","0.000521620157588792","0.158659383091681","81106",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","15_29","Total","Total","Total","0.445016314481044","687390","0.000399865961142328","0.0898542251442247","154464",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","15_64","Total","Total","Total","0.710773773227639","1107350","0.000363251800297075","0.0511065284031993","155795",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","15_64","Total","Total","Total","0.412809714060194","763570","0.000362005285062154","0.0876930151428966","184969",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","15_64","Total","Total","Total","0.549036870091911","1870920","0.000269553154940283","0.0490956381299417","340764",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","15_24","Total","Total","Total","0.472150960606579","248460","0.000688188648772048","0.145756062401721","52623",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","25_64","Total","Total","Total","0.83248361958671","858890","0.0003676508411444","0.0441631321619183","103172",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","15_24","Total","Total","Total","0.260653243847875","145640","0.000587282263436902","0.225311703306351","55875",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","25_64","Total","Total","Total","0.478666707980231","617930","0.000439664410557761","0.0918518884283714","129094",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","15_24","Total","Total","Total","0.363232501981603","394100","0.000461712815024494","0.127112197423313","108498",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","25_64","Total","Total","Total","0.635831331318402","1476820","0.000315739873834663","0.0496578036159328","232266",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.710773773227639","1107350","0.000363251800297075","0.0511065284031993","155795",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.412809714060194","763570","0.000362005285062154","0.0876930151428966","184969",""
"year","2007","country","SLV","SLV-IPUMS","tasa_participacion_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.549036870091911","1870920","0.000269553154940283","0.0490956381299417","340764",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Migrant","0.0634789777411377","770","0.00221382520130554","3.48749346647223","1213",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Non-migrant","0.0241304195885656","41430","0.000117112512210196","0.485331437277165","171692",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Migrant","0.0406698564593301","340","0.00216031572306325","5.31183513082612","836",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Non-migrant","0.0153557995632128","20250","0.000107077835720813","0.697312017391364","131872",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Migrant","0.0541727672035139","1110","0.00158134066121889","2.91906938273649","2049",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Non-migrant","0.0203186148555165","61680","8.09774960883277e-05","0.398538466643273","303564",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","men","Total","Total","Indi","Total","Total","0.0099009900990099","20","0.00220294138361379","22.2497079744992","202",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","men","Total","Total","Otro","Total","Total","0.0207796695357165","13230","0.000178771763930229","0.860320534082374","63668",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","men","Total","Total","Indi","Total","Total","0.0301724137931034","70","0.00355147123708546","11.770590385769","232",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","men","Total","Total","Otro","Total","Total","0.0265433857522311","28880","0.000154104749685908","0.580576837952766","108803",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","women","Total","Total","Otro","Total","Total","0.00964346183103084","3930","0.000153084943138859","1.58744801214706","40753",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","women","Total","Total","Indi","Total","Total","0.00523560209424084","10","0.0016513029228178","31.53988582582","191",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","women","Total","Total","Otro","Total","Total","0.0181713013489326","16650","0.000139539374832438","0.767910740969767","91628",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","Total","Total","Total","Indi","Total","Total","0.00591715976331361","20","0.00131919679073186","22.2944257633684","338",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","Total","Total","Total","Otro","Total","Total","0.0164334760249375","17160","0.000124414976901918","0.757082535144242","104421",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","Total","Total","Total","Indi","Total","Total","0.0189125295508274","80","0.00209439450995117","11.0741109713668","423",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","Total","Total","Total","Otro","Total","Total","0.0227160469188898","45530","0.000105243265690575","0.463299208996874","200431",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_29","Indi","Total","Total","0.0444444444444444","40","0.00686934703370052","15.4560308258262","90",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_29","Otro","Total","Total","0.0268729641693811","10230","0.000262097286951609","0.975319601141137","38068",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","15_29","Otro","Total","Total","0.0201487374610861","4660","0.000292169554240907","1.4500638305759","23128",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_29","Indi","Total","Total","0.0264900662251656","40","0.00413259876999243","15.6005603567214","151",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_29","Otro","Total","Total","0.0243316556637689","14890","0.000196958813863461","0.809475592557984","61196",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_64","Indi","Total","Total","0.0371900826446281","90","0.00384659237397656","10.3430594944703","242",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_64","Otro","Total","Total","0.0380716643092881","38760","0.000189662441686563","0.498172184293746","101808",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","15_64","Indi","Total","Total","0.00595238095238095","10","0.00187669766214656","31.5285207240622","168",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","15_64","Otro","Total","Total","0.0280705354656191","19150","0.000199978672967248","0.712414885039093","68221",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_64","Indi","Total","Total","0.024390243902439","100","0.00240909657719412","9.8772959664959","410",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_64","Otro","Total","Total","0.0340588958354163","57910","0.000139100632729861","0.408412044248412","170029",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_24","Indi","Total","Total","0.0526315789473684","30","0.00935287701724883","17.7704663327728","57",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_24","Otro","Total","Total","0.0204433162594624","4510","0.000301285244431597","1.47375915241806","22061",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","25_64","Indi","Total","Total","0.0324324324324324","60","0.0041185519469799","12.698868503188","185",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","25_64","Otro","Total","Total","0.0429483240748868","34250","0.000227030197859828","0.528612472663583","79747",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","65+","Otro","Total","Total","0.0552622896733751","3350","0.000928030173820228","1.67931907871589","6062",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","15_24","Otro","Total","Total","0.0161857271315295","1980","0.000360791401576124","2.22907132094986","12233",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","25_64","Indi","Total","Total","0.00740740740740741","10","0.00233373611172968","31.5054375083507","135",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","25_64","Otro","Total","Total","0.0306672858469672","17170","0.000230423425537298","0.751365564879572","55988",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","65+","Otro","Total","Total","0.0504943502824859","1430","0.00130113855606989","2.57680027327968","2832",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_24","Indi","Total","Total","0.0333333333333333","30","0.00598351645237167","17.950549357115","90",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_24","Otro","Total","Total","0.0189245932233044","6490","0.000232678041419631","1.22950088635514","34294",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","25_64","Indi","Total","Total","0.021875","70","0.00258580768178678","11.8208351167395","320",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","25_64","Otro","Total","Total","0.0378826389656316","51420","0.000163865759254717","0.432561626457391","135735",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","65+","Otro","Total","Total","0.0537440971441421","4780","0.000756172926361118","1.40698786758489","8894",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Indi","Total","Total","0.0207373271889401","90","0.00216312255363107","10.4310576475098","434",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.0244156988711146","42110","0.000117519230971299","0.481326508782971","172471",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Indi","Total","Total","0.00305810397553517","10","0.000965577575186665","31.5743867086039","327",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.0155460375733678","20580","0.000107521356162663","0.691631907199684","132381",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Indi","Total","Total","0.0131406044678055","100","0.00130539812133846","9.93407970338569","761",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.0205640769947384","62690","8.1282696139283e-05","0.39526547269824","304852",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","men","Total","15_29","Total","Total","Total","0.0252053242707448","3560","0.000417084321115138","1.65474689646916","14124",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","men","Total","15_29","Total","Total","Total","0.0279187817258883","6710","0.000336036520635173","1.20362171936598","24034",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","women","Total","15_29","Total","Total","Total","0.0198970840480274","1160","0.000578357378438324","2.90674441059951","5830",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","women","Total","15_29","Total","Total","Total","0.0201624517541333","3500","0.000337354383787076","1.6731813566171","17359",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","Total","Total","15_29","Total","Total","Total","0.0236544051318031","4720","0.000340206664499432","1.43823808970798","19954",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","Total","Total","15_29","Total","Total","Total","0.0246660063295726","10210","0.000241080813411658","0.977380813863736","41393",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","men","Total","15_64","Total","Total","Total","0.0356692108900775","11870","0.000321500134264328","0.90133795013044","33278",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","men","Total","15_64","Total","Total","Total","0.0392310824172628","26980","0.000234109366847954","0.596744602552539","68772",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","women","Total","15_64","Total","Total","Total","0.0252571833983682","3560","0.000417931340991857","1.6547028795731","14095",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","women","Total","15_64","Total","Total","Total","0.0287324566250414","15600","0.000226714813992177","0.789054750698158","54294",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","Total","Total","15_64","Total","Total","Total","0.0325712958858421","15430","0.000257906067378024","0.791820099150947","47373",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","Total","Total","15_64","Total","Total","Total","0.0345993206897112","42580","0.00016474739020798","0.476157875137042","123066",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","men","Total","15_24","Total","Total","Total","0.0178805058874836","1640","0.000437562448308547","2.44714803407683","9172",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","men","Total","15_24","Total","Total","Total","0.022400741541789","2900","0.000411285906663082","1.83603701643457","12946",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","men","Total","25_64","Total","Total","Total","0.0424375674106032","10230","0.000410578509987424","0.967488324707414","24106",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","men","Total","25_64","Total","Total","Total","0.0431340235732454","24080","0.000271905057914563","0.63037258152568","55826",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","men","Total","65+","Total","Total","Total","0.0502549162418063","1380","0.00131838586276982","2.62339679649705","2746",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","men","Total","65+","Total","Total","Total","0.0591236494597839","1970","0.00129209485320316","2.18541119333651","3332",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","women","Total","15_24","Total","Total","Total","0.012300810735253","440","0.000582800273272873","4.73790131249334","3577",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","women","Total","15_24","Total","Total","Total","0.0177235585222695","1540","0.000447617881346835","2.52555309806666","8689",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","women","Total","25_64","Total","Total","Total","0.0296634341129492","3120","0.000523124824081607","1.76353426272126","10518",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","women","Total","25_64","Total","Total","Total","0.0308299528560465","14060","0.000255964768361045","0.830247031373077","45605",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","women","Total","65+","Total","Total","Total","0.0527065527065527","370","0.00266689561005316","5.05989383312788","702",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","women","Total","65+","Total","Total","Total","0.0495790458372311","1060","0.00148457872703922","2.99436728151873","2138",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","Total","Total","15_24","Total","Total","Total","0.0163150050984391","2080","0.000354799966147585","2.17468498481518","12749",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","Total","Total","15_24","Total","Total","Total","0.0205223018257453","4440","0.000304811860301315","1.48527130577003","21635",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","Total","Total","25_64","Total","Total","Total","0.0385570702402957","13350","0.000327208930843071","0.848635357416515","34624",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","Total","Total","25_64","Total","Total","Total","0.0376019165738285","38140","0.000188884800549072","0.502327587952094","101431",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","Total","Total","65+","Total","Total","Total","0.050754060324826","1750","0.00118206440897994","2.32900461837875","3448",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","Total","Total","65+","Total","Total","Total","0.0553930530164534","3030","0.000978046617683136","1.76564851443127","5470",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","men","Total","Total","Total","Total","Total","0.0207452638171285","13250","0.000178344147962288","0.859686092856703","63870",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","men","Total","Total","Total","Total","Total","0.0265511074425643","28950","0.000153962492688917","0.579872206920072","109035",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","women","Total","Total","Total","Total","Total","0.00961138692557901","3930","0.000152578241423186","1.58747371846124","40889",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","women","Total","Total","Total","Total","Total","0.0181443927727377","16660","0.000139292826891239","0.76769076064386","91819",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","rural","Total","Total","Total","Total","Total","Total","Total","0.016399545623765","17180","0.000124087946037235","0.75665478107769","104759",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","urban","Total","Total","Total","Total","Total","Total","Total","0.022708036683362","45610","0.000105114278750105","0.462894613989773","200854",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_29","Total","Total","Total","0.0269144085119765","10270","0.000261984223449045","0.973397662937554","38158",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","15_29","Total","Total","Total","0.0200957350467894","4660","0.000291408866570913","1.45010304869376","23189",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_29","Total","Total","Total","0.0243369683929124","14930","0.000196737205844052","0.808388303209313","61347",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_64","Total","Total","Total","0.0380695737383635","38850","0.000189432431356733","0.49759535701299","102050",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","15_64","Total","Total","Total","0.0280162014359034","19160","0.000199545074342883","0.712248856431913","68389",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_64","Total","Total","Total","0.0340356373834627","58010","0.000138887451012322","0.408064786469388","170439",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","15_24","Total","Total","Total","0.0205262681978479","4540","0.000301493858122763","1.46881963743596","22118",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","25_64","Total","Total","Total","0.0429239853875794","34310","0.00022670593800673","0.528156777521246","79932",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","65+","Total","Total","Total","0.0551168147416913","3350","0.000925658445818752","1.67944836826459","6078",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","15_24","Total","Total","Total","0.0161421816403065","1980","0.000359828704606845","2.22912065187251","12266",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","25_64","Total","Total","Total","0.0306113358159756","17180","0.000229942723220308","0.751168536396587","56123",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","65+","Total","Total","Total","0.0503521126760563","1430","0.00129757055528966","2.5769932706452","2840",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","15_24","Total","Total","Total","0.0189623080502559","6520","0.000232600287114603","1.22664544051357","34384",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","25_64","Total","Total","Total","0.0378449891587961","51490","0.00016359478760837","0.432275953157056","136055",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","65+","Total","Total","Total","0.0535994617627271","4780","0.000754195556947421","1.40709539264793","8918",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0244064659784275","42200","0.000117350009717023","0.480815247159287","172905",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0155152666003557","20590","0.000107284149365287","0.691474739872198","132708",""
"year","2007","country","SLV","SLV-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0205455919741634","62790","8.11457035459385e-05","0.394954322309045","305613",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","Total","Migrant","0.00824402308326463","100","0.000820997079776427","9.95869457768806","1213",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","Total","Non-migrant","0.0061097779745125","10490","5.94712262554966e-05","0.973377862560412","171692",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","Total","Total","women","Total","Total","Total","Total","Migrant","0.0119617224880383","100","0.00118899658568074","9.94001145629099","836",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","Total","Total","women","Total","Total","Total","Total","Non-migrant","0.00869024508614414","11460","8.08247566865579e-05","0.930063029124761","131872",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","Total","Total","Total","Total","Total","Total","Total","Migrant","0.00976085895558809","200","0.000686820238079576","7.03647333912526","2049",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","Total","Total","Total","Total","Total","Total","Total","Non-migrant","0.00723076517637138","21950","4.86285310303201e-05","0.67252261474661","303564",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","rural","Total","men","Total","Total","Otro","Total","Total","0.000989508073129359","630","3.94034357836849e-05","3.98212372932643","63668",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","urban","Total","men","Total","Total","Indi","Total","Total","0.00431034482758621","10","0.00136010993392102","31.5545504669677","232",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","urban","Total","men","Total","Total","Otro","Total","Total","0.00914496842917934","9950","9.12590050725276e-05","0.997914927528263","108803",""
"year","2007","country","SLV","SLV-IPUMS","tasa_servicios_PHC","rural","Total","women","Total","Total","Otro","Total","Total","0.000637989841238682","260","3.95538268039093e-05","6.19975809130659","40753",""
