"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_1","women","Total","25_64","Total","Total","Total",0.654774853165108,24080,0.00247921940248389,0.378636930007257,667,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_1","women","Total","25_64","Total","Total","Total",0.660074893760256,15688,0.0030725647593962,0.465487293705823,329,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_2","women","Total","25_64","Total","Total","Total",0.535185906170917,21994,0.00246032342528207,0.459713792331509,713,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_2","women","Total","25_64","Total","Total","Total",0.532133881836954,33244,0.00199629662743453,0.375149317788827,717,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_3","women","Total","25_64","Total","Total","Total",0.462143387653458,21156,0.00233020012081215,0.504215830641609,774,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_3","women","Total","25_64","Total","Total","Total",0.469324725526531,47108,0.00157521750095158,0.335634884606678,1182,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_4","women","Total","25_64","Total","Total","Total",0.437885937710665,16239,0.00257628308798514,0.588345700584573,668,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_4","women","Total","25_64","Total","Total","Total",0.419975607302721,66803,0.00123751141222291,0.294662687714361,1699,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_5","women","Total","25_64","Total","Total","Total",0.353619513373181,11714,0.00262680437483609,0.742833547215471,604,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_5","women","Total","25_64","Total","Total","Total",0.236624960124765,66759,0.000800155915518195,0.338153639876493,2713,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_1","women","Total","65+","Total","Total","Total",0.842720970537262,1945,0.00757808388970063,0.899239980330543,38,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_1","women","Total","65+","Total","Total","Total",0.81102891728312,2412,0.0071786927075294,0.885134001334678,35,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_2","women","Total","65+","Total","Total","Total",0.905371900826446,2191,0.00594998513854501,0.657186856927382,46,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_2","women","Total","65+","Total","Total","Total",0.770368040264234,2449,0.00745967713033596,0.968326402504615,46,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_3","women","Total","65+","Total","Total","Total",0.659315931593159,1465,0.0100542729281477,1.52495525231018,42,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_3","women","Total","65+","Total","Total","Total",0.75589996477633,4292,0.00570057139859023,0.754143625377338,79,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_4","women","Total","65+","Total","Total","Total",0.646931719965428,1497,0.00993520646125842,1.53574266876099,44,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_4","women","Total","65+","Total","Total","Total",0.630868740938999,5657,0.00509608110930172,0.807787861182756,95,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_5","women","Total","65+","Total","Total","Total",0.663294212869284,1639,0.0095069677751735,1.43329575182756,43,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_5","women","Total","65+","Total","Total","Total",0.619377562214908,10727,0.00368946607507676,0.595673188722424,162,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_1","Total","Total","15_24","Total","Total","Total",0.180486747068341,10820,0.00157075943812149,0.870290735267517,1089,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_1","Total","Total","15_24","Total","Total","Total",0.185605306799337,2798,0.00316653287894665,1.70605729628737,248,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_2","Total","Total","15_24","Total","Total","Total",0.107874213836478,6432,0.0012704502764109,1.17771451696206,1015,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_2","Total","Total","15_24","Total","Total","Total",0.121319274784621,3774,0.00185116191848501,1.52585969687948,445,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_3","Total","Total","15_24","Total","Total","Total",0.0700463239689181,3750,0.00110306313974314,1.57476235331437,988,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_3","Total","Total","15_24","Total","Total","Total",0.113883220327826,6920,0.0012887010204787,1.13159868220184,754,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_4","Total","Total","15_24","Total","Total","Total",0.0800291471933263,3185,0.00136013026553857,1.69954362034235,747,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_4","Total","Total","15_24","Total","Total","Total",0.0804687300329696,6297,0.000972396869353897,1.20841582681308,970,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_5","Total","Total","15_24","Total","Total","Total",0.110861157155261,2809,0.0019723697327917,1.77913507616504,455,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_5","Total","Total","15_24","Total","Total","Total",0.0895008605851979,8788,0.000911007509572282,1.01787569819518,1062,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_1","Total","Total","25_64","Total","Total","Total",0.557217319423502,72801,0.00137420412180892,0.246619061164624,2333,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_1","Total","Total","25_64","Total","Total","Total",0.568745360059391,30644,0.00213359522220198,0.375140681935266,758,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_2","Total","Total","25_64","Total","Total","Total",0.356652437143924,43946,0.00136460937445571,0.382616023987811,2086,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_2","Total","Total","25_64","Total","Total","Total",0.398086139219436,51418,0.00136202989055548,0.342144515060519,1570,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_3","Total","Total","25_64","Total","Total","Total",0.330242423180073,37680,0.00139231093144211,0.42160268751508,1974,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_3","Total","Total","25_64","Total","Total","Total",0.353434709327771,75910,0.00103149207398611,0.291847984016057,2526,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_4","Total","Total","25_64","Total","Total","Total",0.295166557805356,27114,0.0015049206646273,0.50985473280469,1630,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_4","Total","Total","25_64","Total","Total","Total",0.315625803216993,99466,0.000827907825175039,0.262306762228135,3419,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_5","Total","Total","25_64","Total","Total","Total",0.251326140993773,19615,0.00155270818135528,0.617806080663034,1408,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_5","Total","Total","25_64","Total","Total","Total",0.193044976937325,112457,0.000517118319578193,0.267874527367829,5561,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_1","Total","Total","65+","Total","Total","Total",0.782372002592353,12072,0.00332185804997919,0.424588052610826,273,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_1","Total","Total","65+","Total","Total","Total",0.782883110325675,6202,0.00463209915445272,0.591671872002168,114,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_2","Total","Total","65+","Total","Total","Total",0.681344148319815,7644,0.00439913348546706,0.645655135707155,212,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_2","Total","Total","65+","Total","Total","Total",0.740993788819876,7158,0.00445731995894182,0.601532701919222,146,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_3","Total","Total","65+","Total","Total","Total",0.532049411535843,5470,0.00492105595131036,0.924924611250855,182,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_3","Total","Total","65+","Total","Total","Total",0.630405706642889,9898,0.00385220188681607,0.611067102696496,194,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_4","Total","Total","65+","Total","Total","Total",0.417151879996053,4227,0.00489841731128666,1.17425272333257,179,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_4","Total","Total","65+","Total","Total","Total",0.535077129443327,11967,0.00333514099201525,0.623300980082067,243,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_5","Total","Total","65+","Total","Total","Total",0.409055926115957,3189,0.00556837686045982,1.36127519611617,142,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_5","Total","Total","65+","Total","Total","Total",0.54056164421763,19384,0.00263170466835782,0.48684635628685,335,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_1","men","Total","Total","Total","Total","Total",0.392754446481175,67064,0.00118183964847319,0.300910571239029,3088,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_1","men","Total","Total","Total","Total","Total",0.433950804737322,20006,0.0023082745034204,0.531920779549572,703,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_2","men","Total","Total","Total","Total","Total",0.220619030061013,31712,0.00109371974676581,0.495750410317433,2433,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_2","men","Total","Total","Total","Total","Total",0.255343082114736,24062,0.00142048400959586,0.556304090101639,1258,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_3","men","Total","Total","Total","Total","Total",0.188505822589514,22970,0.00112043579697157,0.594377288499682,2153,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_3","men","Total","Total","Total","Total","Total",0.228626228722129,38144,0.00102812369766645,0.449696302744,1990,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_4","men","Total","Total","Total","Total","Total",0.164246892320939,15261,0.00121547117794027,0.740026895343165,1663,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_4","men","Total","Total","Total","Total","Total",0.194421850448285,42069,0.000850781067377151,0.437595396513033,2506,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_5","men","Total","Total","Total","Total","Total",0.157503412622346,10846,0.00138815909614229,0.881351758054122,1249,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_5","men","Total","Total","Total","Total","Total",0.154731657276412,58524,0.000588043533132819,0.380040867837627,3662,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_1","women","Total","Total","Total","Total","Total",0.537878083694298,28933,0.00214963833424054,0.399651593810295,967,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_1","women","Total","Total","Total","Total","Total",0.576614532232931,19982,0.00265420265884497,0.460307971872753,476,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_2","women","Total","Total","Total","Total","Total",0.436041422366096,26401,0.00201530676320298,0.462182411998223,1042,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_2","women","Total","Total","Total","Total","Total",0.481169761073286,38304,0.00177087905812883,0.36803623198988,979,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_3","women","Total","Total","Total","Total","Total",0.378160401547761,24335,0.00191161118207864,0.505502737530071,1126,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_3","women","Total","Total","Total","Total","Total",0.415179045394567,54748,0.00135694660690949,0.326834078444376,1578,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_4","women","Total","Total","Total","Total","Total",0.363516961873311,19374,0.00208357169792854,0.573170420216783,961,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_4","women","Total","Total","Total","Total","Total",0.368034563533334,75729,0.00106317353903188,0.288878720744278,2217,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_5","women","Total","Total","Total","Total","Total",0.330898335088623,14767,0.00222738094418788,0.673131505358385,807,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_5","women","Total","Total","Total","Total","Total",0.238768251863355,82105,0.000727026470413324,0.30449042732423,3362,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_1","Total","Total","Total","Total","Total","Total",0.427519773407439,95997,0.00104401712176538,0.244203236132052,4055,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_1","Total","Total","Total","Total","Total","Total",0.495170637475853,39988,0.00175939091810617,0.355310025464094,1179,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_2","Total","Total","Total","Total","Total","Total",0.284466047932331,58113,0.000998180115592873,0.350896046416872,3475,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_2","Total","Total","Total","Total","Total","Total",0.358755177174413,62366,0.0011503663456003,0.32065498111015,2237,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_3","Total","Total","Total","Total","Total","Total",0.254049322248716,47305,0.00100883368209608,0.397101505001624,3279,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_3","Total","Total","Total","Total","Total","Total",0.310981366293278,92892,0.000846955697873918,0.272349339759211,3568,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_4","Total","Total","Total","Total","Total","Total",0.236883681802327,34635,0.00111191840454834,0.469394259700929,2624,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_4","Total","Total","Total","Total","Total","Total",0.279045638238903,117798,0.000690335435703881,0.24739158800714,4723,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","quintile_5","Total","Total","Total","Total","Total","Total",0.225687070993665,25613,0.00124089407506965,0.549829491608088,2056,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","quintile_5","Total","Total","Total","Total","Total","Total",0.194750574021809,140629,0.000466022101637941,0.239291773068538,7024,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","men","Total","15_29","Total","Total","Total",0.124017310491993,31093,0.000658261958172695,0.530782320275519,4532,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","men","Total","15_29","Total","Total","Total",0.0973880135108847,27535,0.000557588123989606,0.572542866301802,3395,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","women","Total","15_29","Total","Total","Total",0.214220677096267,20704,0.00131972838121055,0.616060223083643,1724,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","women","Total","15_29","Total","Total","Total",0.156461305521334,33274,0.000787783623000204,0.503500606987321,2381,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","Total","Total","15_29","Total","Total","Total",0.149114902853787,51797,0.00060437181834436,0.405306114129297,6256,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","Total","Total","15_29","Total","Total","Total",0.122747027155779,60809,0.000466218471472307,0.379820580811808,5776,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","men","Total","15_64","Total","Total","Total",0.258016023076675,143830,0.000586029124514849,0.2271289656847,9832,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","men","Total","15_64","Total","Total","Total",0.184978286850233,156327,0.000422365411586879,0.228332426891188,9442,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","women","Total","15_64","Total","Total","Total",0.407437075762047,106304,0.000961951066321494,0.236098068523174,4615,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","women","Total","15_64","Total","Total","Total",0.326649548254293,246282,0.000540115081256323,0.165350016292032,8114,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","Total","Total","15_64","Total","Total","Total",0.305654636435288,250134,0.000509251590183301,0.166610131003564,14447,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","Total","Total","15_64","Total","Total","Total",0.251776340557097,402609,0.000343232889100588,0.136324520541179,17556,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","men","Total","15_24","Total","Total","Total",0.102486474962023,19228,0.000700196603835311,0.683208788374047,3386,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","men","Total","15_24","Total","Total","Total",0.0785403976011711,13306,0.000653593141111593,0.832174474632208,2146,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","men","Total","25_64","Total","Total","Total",0.336916050844845,124602,0.00077721907808001,0.230686272182957,6446,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","men","Total","25_64","Total","Total","Total",0.211665339635989,143021,0.000496941370458146,0.234776922529102,7296,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","men","Total","65+","Total","Total","Total",0.566304091308918,26396,0.00229547888361799,0.405343863632058,840,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","men","Total","65+","Total","Total","Total",0.549403997799377,29959,0.00213069764526914,0.387819829088175,634,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","women","Total","15_24","Total","Total","Total",0.155935550609699,9949,0.0014362936060158,0.921081562478844,1137,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","women","Total","15_24","Total","Total","Total",0.131148762794395,15837,0.000971405261746643,0.740689611589806,1410,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","women","Total","25_64","Total","Total","Total",0.488846159700061,96355,0.00112592871151377,0.230323730517715,3478,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","women","Total","25_64","Total","Total","Total",0.363932546651337,230445,0.000604628812184026,0.166137603725584,6704,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","women","Total","65+","Total","Total","Total",0.752939241963331,9158,0.00391076300008949,0.519399545425732,221,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","women","Total","65+","Total","Total","Total",0.667248294181989,25621,0.0024046372986112,0.360381183373298,421,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","Total","Total","15_24","Total","Total","Total",0.116050227311598,29177,0.000638762588292987,0.550419075507619,4523,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","Total","Total","15_24","Total","Total","Total",0.100433535971768,29143,0.000557992360849687,0.555583705632486,3556,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","Total","Total","25_64","Total","Total","Total",0.38973750216073,220957,0.000647704114966454,0.166189835819119,9924,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","Total","Total","25_64","Total","Total","Total",0.285327702150352,373466,0.000394704318360791,0.138333682774624,14000,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","Total","Total","65+","Total","Total","Total",0.604927348827713,35554,0.00201649648257712,0.333345233354861,1061,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","Total","Total","65+","Total","Total","Total",0.598097451790634,55580,0.00160832221527357,0.268906381469849,1055,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","men","Total","Total","Total","Total","Total",0.266824767053665,171357,0.000551923780531857,0.206848781927673,11349,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","men","Total","Total","Total","Total","Total",0.204098635792595,186668,0.000421439064490421,0.206487937978521,10291,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","women","Total","Total","Total","Total","Total",0.409829029511918,115539,0.000926248115065684,0.226008420186532,4991,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","women","Total","Total","Total","Total","Total",0.338002538934889,272113,0.000527197666432466,0.155974469332025,8716,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","rural","Total","Total","Total","Total","Total","Total","Total",0.310450500363586,286896,0.000481296652812288,0.155031688545715,16340,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","urban","Total","Total","Total","Total","Total","Total","Total",0.266786031416694,458781,0.000337268468053554,0.126419088084403,19007,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","men","Total","15_29","Total","Total","Total",0.19958765720569,14521,0.00148180926609219,0.742435322323101,1320,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","men","Total","15_29","Total","Total","Total",0.102432535157735,9163,0.00101380079877345,0.989725380917609,1450,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","men","Total","15_29","Total","Total","Total",0.0935846408156104,10134,0.000885070276258549,0.945743092611106,1652,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","men","Total","15_29","Total","Total","Total",0.0774596251104552,8240,0.000819604767507811,1.05810577618866,1573,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","men","Total","15_29","Total","Total","Total",0.0876614555414406,11938,0.000766338953943281,0.87420286283178,1587,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","women","Total","15_29","Total","Total","Total",0.337188135774708,9447,0.00282436268063956,0.837622199888625,455,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","women","Total","15_29","Total","Total","Total",0.248051948051948,11078,0.0020436469947013,0.82387863137173,667,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","women","Total","15_29","Total","Total","Total",0.173268086412386,10162,0.00156282854524476,0.901971377190117,856,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","women","Total","15_29","Total","Total","Total",0.147317150021662,11221,0.00128419593636321,0.87172195238258,963,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","women","Total","15_29","Total","Total","Total",0.120419620193169,11433,0.00105622129190758,0.877117275584551,1074,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","Total","Total","15_29","Total","Total","Total",0.237843845512642,23968,0.00134121376038791,0.563905177994869,1775,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","Total","Total","15_29","Total","Total","Total",0.150923840911463,20241,0.000977496452770844,0.647675308862749,2117,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","Total","Total","15_29","Total","Total","Total",0.121579527483587,20296,0.000799846131257436,0.657878960226603,2508,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","Total","Total","15_29","Total","Total","Total",0.106608161185886,19461,0.000722318713744714,0.677545420265949,2536,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","Total","Total","15_29","Total","Total","Total",0.101118004897761,23371,0.000627106330962967,0.620172769030622,2661,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","men","Total","15_64","Total","Total","Total",0.403486972391566,72737,0.00115547829262002,0.286373135115422,3129,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","men","Total","15_64","Total","Total","Total",0.214626720769887,45541,0.000891293151196608,0.415275948865758,3251,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","men","Total","15_64","Total","Total","Total",0.196521826330446,50953,0.000780392260529392,0.397102080263179,3737,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","men","Total","15_64","Total","Total","Total",0.170373019638949,48113,0.000707474898851814,0.415250548679057,3791,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","men","Total","15_64","Total","Total","Total",0.141056054779236,59163,0.000537463591924569,0.381028373979227,4574,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","women","Total","15_64","Total","Total","Total",0.559078754855961,44326,0.00176329197423646,0.315392412772105,1299,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","women","Total","15_64","Total","Total","Total",0.458492136839613,60029,0.00137706272017164,0.300345984047565,1865,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","women","Total","15_64","Total","Total","Total",0.398619917129776,73307,0.00114172310875411,0.286418982015494,2505,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","women","Total","15_64","Total","Total","Total",0.362447610373661,87949,0.000975860471791074,0.269241800431522,2975,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","women","Total","15_64","Total","Total","Total",0.231721997219533,84506,0.000698687043481674,0.301519515568363,3912,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","Total","Total","15_64","Total","Total","Total",0.451014235903758,117063,0.000976699503173994,0.216556247103121,4428,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","Total","Total","15_64","Total","Total","Total",0.307681994905483,105570,0.0007879245551017,0.256084063464208,5116,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","Total","Total","15_64","Total","Total","Total",0.280385219416214,124260,0.000674744695131018,0.240649167076601,6242,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","Total","Total","15_64","Total","Total","Total",0.259140540633196,136062,0.000604692873648208,0.233345532185228,6766,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","Total","Total","15_64","Total","Total","Total",0.183224165812201,143669,0.000436870438582552,0.238434944782518,8486,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","men","Total","15_24","Total","Total","Total",0.160972229625287,9060,0.00154908421446384,0.962330097601198,1034,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","men","Total","15_24","Total","Total","Total",0.0854437869822485,5415,0.00111041791623352,1.29958883548106,1025,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","men","Total","15_24","Total","Total","Total",0.0735075114304376,5627,0.000943222634306079,1.28316496634317,1193,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","men","Total","15_24","Total","Total","Total",0.0639430871582714,4575,0.000914637868392577,1.43039366574322,1109,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","men","Total","15_24","Total","Total","Total",0.0750917728352408,5564,0.000968162190713839,1.28930527827341,922,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","men","Total","25_64","Total","Total","Total",0.51357389424783,63677,0.00141944993734069,0.276386699798981,2095,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","men","Total","25_64","Total","Total","Total",0.26964223315324,40126,0.00115038393151434,0.426633438709346,2226,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","men","Total","25_64","Total","Total","Total",0.248057179133557,45326,0.0010103468972229,0.40730403399408,2544,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","men","Total","25_64","Total","Total","Total",0.206488024662082,43538,0.000881530564571268,0.426916072258376,2682,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","men","Total","25_64","Total","Total","Total",0.155209609275685,53599,0.000616190140046051,0.397005148664197,3652,""
