"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","men","Total","15_64","Total","Total","Total",0.128591995393032,2233,0.00254027273185287,1.97545167884573,174,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","men","Total","15_64","Total","Total","Total",0.140771621081131,9151,0.00136406523493637,0.968991636567299,1052,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","men","Total","15_64","Total","Total","Total",0.227449230820073,13765,0.00170396189760008,0.749161424488627,607,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","men","Total","15_64","Total","Total","Total",0.171722992440934,10132,0.00155263245551384,0.904149428940264,933,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","men","Total","15_64","Total","Total","Total",0.265779702970297,23193,0.00149539712306974,0.562645343627636,904,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","men","Total","15_64","Total","Total","Total",0.223035710881046,11698,0.00181768710104795,0.814975814351719,917,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","men","Total","15_64","Total","Total","Total",0.337869117405358,49337,0.00123775317907889,0.366341022400666,1342,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","men","Total","15_64","Total","Total","Total",0.316313782219884,9621,0.00266646827177309,0.842982007631746,543,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","men","Total","15_64","Total","Total","Total",0.549486192234824,125873,0.00103954799535807,0.189185462719292,2030,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","women","Total","15_64","Total","Total","Total",0.0503191888847165,536,0.00211806882729156,4.20926663214734,172,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","women","Total","15_64","Total","Total","Total",0.0776317776770881,514,0.00328859307301874,4.23614294483601,73,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","women","Total","15_64","Total","Total","Total",0.122320784347014,2882,0.00213462295777052,1.74510241179845,409,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","women","Total","15_64","Total","Total","Total",0.227544476249139,6280,0.00252361567888232,1.10906479492792,282,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","women","Total","15_64","Total","Total","Total",0.117239445646079,2927,0.00203602850708388,1.73664119261552,412,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","women","Total","15_64","Total","Total","Total",0.261729379343813,15101,0.00183002665134228,0.699205666528677,524,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","women","Total","15_64","Total","Total","Total",0.208204615664183,4583,0.0027366666979518,1.31441211772453,403,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","women","Total","15_64","Total","Total","Total",0.298551179454992,28540,0.00148009571568552,0.495759460199569,869,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","women","Total","15_64","Total","Total","Total",0.351421515861458,5550,0.00379894603961545,1.08102260907472,291,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","women","Total","15_64","Total","Total","Total",0.62307001276589,118602,0.0011107624468661,0.178272493316646,1703,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","Total","Total","15_64","Total","Total","Total",0.0632902901224216,3774,0.000997099847035355,1.57543889450764,911,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","Total","Total","15_64","Total","Total","Total",0.114525139664804,2747,0.00205617283952498,1.79538994280474,247,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","Total","Total","15_64","Total","Total","Total",0.135863244775142,12033,0.00115134707783975,0.847430870464834,1461,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","Total","Total","15_64","Total","Total","Total",0.22747906216664,20045,0.00141219128928317,0.620800558887772,889,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","Total","Total","15_64","Total","Total","Total",0.15552353277439,13059,0.00125064752439502,0.804153237831386,1345,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","Total","Total","15_64","Total","Total","Total",0.264167603700306,38294,0.00115798688953141,0.438353103602033,1428,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","Total","Total","15_64","Total","Total","Total",0.218651374545064,16281,0.0015147260693815,0.692758539722474,1320,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","Total","Total","15_64","Total","Total","Total",0.322313228678208,77877,0.000950797493331962,0.294991768482832,2211,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","Total","Total","15_64","Total","Total","Total",0.328312666363695,15171,0.00218456068433874,0.665390314828348,834,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","Total","Total","15_64","Total","Total","Total",0.582881325624367,244475,0.000761364689025446,0.130620875220165,3733,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","men","Total","15_24","Total","Total","Total",0.0627825579699577,861,0.00207136966521532,3.29927567813739,204,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","men","Total","15_24","Total","Total","Total",0.0517287590458322,193,0.00362593233450393,7.00950960623531,41,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","men","Total","15_24","Total","Total","Total",0.0873157092018302,2061,0.00183744216274254,2.10436607517588,363,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","men","Total","15_24","Total","Total","Total",0.174622770919067,2546,0.00314411134207846,1.80051623595852,160,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","men","Total","15_24","Total","Total","Total",0.0939680846335067,2114,0.00194535842983673,2.07023314077752,357,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","men","Total","15_24","Total","Total","Total",0.204443678952807,4748,0.00264638970080877,1.29443459165086,258,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","men","Total","15_24","Total","Total","Total",0.148016386373437,2746,0.00260720482875863,1.76142986100255,320,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","men","Total","15_24","Total","Total","Total",0.2319177424652,9180,0.00212137038091677,0.914708102263928,368,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","men","Total","15_24","Total","Total","Total",0.182638238050609,1559,0.0041819208564065,2.289729084688,143,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","men","Total","15_24","Total","Total","Total",0.315350144978473,14356,0.0021777627769348,0.690585627313875,410,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","men","Total","25_64","Total","Total","Total",0.0674058529945554,2377,0.00133514785007185,1.98075951977004,535,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","men","Total","25_64","Total","Total","Total",0.149625935162095,2040,0.00305489858437011,2.04169055388736,133,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","men","Total","25_64","Total","Total","Total",0.171247765808415,7090,0.00185145922807512,1.0811581799826,689,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","men","Total","25_64","Total","Total","Total",0.244215154879296,11219,0.00200444722585062,0.820771023338549,447,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","men","Total","25_64","Total","Total","Total",0.219641145048623,8018,0.00216684504166949,0.98653876585364,576,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","men","Total","25_64","Total","Total","Total",0.288023110555903,18445,0.0017894557145236,0.621288934443434,646,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","men","Total","25_64","Total","Total","Total",0.264094167625454,8952,0.00239447273280811,0.906673840750633,597,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","men","Total","25_64","Total","Total","Total",0.377270036921863,40157,0.00148566730362119,0.393794141655859,974,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","men","Total","25_64","Total","Total","Total",0.368464351005484,8062,0.0032611668165932,0.885069833131471,400,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","men","Total","25_64","Total","Total","Total",0.607556524107873,111517,0.00113973715618608,0.187593600095012,1620,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","women","Total","15_24","Total","Total","Total",0.0495371528646485,198,0.00343214809821842,6.92843229726213,65,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","women","Total","15_24","Total","Total","Total",0.0899550224887556,180,0.006396178754348,7.1104187152502,21,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","women","Total","15_24","Total","Total","Total",0.18293564714389,1518,0.00424414865437418,2.32002276245039,140,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","women","Total","15_24","Total","Total","Total",0.234313592627727,1729,0.00493089159840553,2.10439844445543,85,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","women","Total","15_24","Total","Total","Total",0.101377726750861,883,0.0032340802050412,3.19012894517655,135,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","women","Total","15_24","Total","Total","Total",0.168579193718859,2233,0.00325289507593673,1.92959463393901,132,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","women","Total","15_24","Total","Total","Total",0.177543047315873,1227,0.00459661337631072,2.58901345099294,155,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","women","Total","15_24","Total","Total","Total",0.237964358542424,5368,0.00283526269339517,1.19146527268272,215,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","women","Total","15_24","Total","Total","Total",0.138802766515621,582,0.00533934450054498,3.84671331456789,74,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","women","Total","15_24","Total","Total","Total",0.427679538072898,11851,0.0029720807850646,0.694931723518185,260,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","women","Total","25_64","Total","Total","Total",0.0507888805409467,338,0.00269148335826553,5.29935554711749,107,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","women","Total","25_64","Total","Total","Total",0.0722943722943723,334,0.00381009981658271,5.27025783012339,52,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","women","Total","25_64","Total","Total","Total",0.0893664417218109,1364,0.00230908067320781,2.58383418732924,269,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","women","Total","25_64","Total","Total","Total",0.225074183976261,4551,0.00293698907574451,1.30489824459578,197,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","women","Total","25_64","Total","Total","Total",0.125738188976378,2044,0.00260044402072107,2.0681417808631,277,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","women","Total","25_64","Total","Total","Total",0.289487300623158,12868,0.00215109659524655,0.74307114357557,392,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","women","Total","25_64","Total","Total","Total",0.222236937951129,3356,0.00338320976217803,1.52234358220055,248,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","women","Total","25_64","Total","Total","Total",0.317263852567877,23172,0.00172212742228151,0.542806061372235,654,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","women","Total","25_64","Total","Total","Total",0.428275862068966,4968,0.0045943710690933,1.07275975043241,217,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","women","Total","25_64","Total","Total","Total",0.656359712495619,106751,0.00117762760354705,0.179418020504254,1443,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","Total","Total","15_24","Total","Total","Total",0.0597933487663034,1059,0.00178162606017813,2.9796392022488,269,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","Total","Total","15_24","Total","Total","Total",0.0650732728541521,373,0.00325789454008243,5.00650174363337,62,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","Total","Total","15_24","Total","Total","Total",0.112187323678766,3579,0.00176694735148085,1.57499732905678,503,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","Total","Total","15_24","Total","Total","Total",0.194680996402386,4275,0.00267201858542048,1.37251125420464,245,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","Total","Total","15_24","Total","Total","Total",0.0960361457365335,2997,0.00166788799637816,1.73672941951863,492,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","Total","Total","15_24","Total","Total","Total",0.191417603509734,6981,0.00206008526965343,1.07622560928607,390,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","Total","Total","15_24","Total","Total","Total",0.156030318501355,3973,0.00227411873042451,1.45748515562042,475,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","Total","Total","15_24","Total","Total","Total",0.234112743599234,14548,0.00169865753543636,0.725572435451958,583,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","Total","Total","15_24","Total","Total","Total",0.168198601618352,2141,0.00331530791318004,1.97106746505692,217,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","Total","Total","15_24","Total","Total","Total",0.357852909850616,26207,0.00177138579669746,0.495003882303743,670,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","Total","Total","25_64","Total","Total","Total",0.0647677664066414,2715,0.00120208101046784,1.85598651483615,642,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","Total","Total","25_64","Total","Total","Total",0.130053686863153,2374,0.00248959404824572,1.91428179261488,185,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","Total","Total","25_64","Total","Total","Total",0.14919262331245,8454,0.00149668998280976,1.00319301958735,958,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","Total","Total","25_64","Total","Total","Total",0.238365150621986,15770,0.00165653386297064,0.694956397211633,644,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","Total","Total","25_64","Total","Total","Total",0.190709046454768,10062,0.00171033617330777,0.896830121644718,853,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","Total","Total","25_64","Total","Total","Total",0.288623019420966,31313,0.00137568350712376,0.476636794211233,1038,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","Total","Total","25_64","Total","Total","Total",0.251193926282705,12308,0.00195929608019571,0.779993413531277,845,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","Total","Total","25_64","Total","Total","Total",0.352851045810629,63329,0.00112795616075043,0.319669212871143,1628,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","Total","Total","25_64","Total","Total","Total",0.389187574671446,13030,0.00266465317349744,0.684670669598575,617,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","Total","Total","25_64","Total","Total","Total",0.63048432801546,218268,0.000820343407844601,0.130113211604601,3063,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","men","Total","Total","Total","Total","Total",0.0661113152844134,3238,0.0011227548299512,1.69827937187615,739,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","men","Total","Total","Total","Total","Total",0.128591995393032,2233,0.00254027273185287,1.97545167884573,174,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","men","Total","Total","Total","Total","Total",0.143879026551395,9353,0.00137654239676639,0.956735967541919,1052,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","men","Total","Total","Total","Total","Total",0.227449230820073,13765,0.00170396189760008,0.749161424488627,607,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","men","Total","Total","Total","Total","Total",0.172417884139521,10173,0.00155511796154364,0.901947016288192,933,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","men","Total","Total","Total","Total","Total",0.271681334800147,23708,0.00150582000700224,0.554259646916837,904,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","men","Total","Total","Total","Total","Total",0.223359835268547,11715,0.00181862793410989,0.814214396211096,917,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","men","Total","Total","Total","Total","Total",0.340546759436805,49728,0.00124013298490997,0.364159385031558,1342,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","men","Total","Total","Total","Total","Total",0.335645712782746,10209,0.00270763034919484,0.806692964062204,543,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","men","Total","Total","Total","Total","Total",0.555226695303701,127188,0.0010382851108719,0.187002015510795,2030,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","women","Total","Total","Total","Total","Total",0.0503191888847165,536,0.00211806882729156,4.20926663214734,172,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","women","Total","Total","Total","Total","Total",0.0776317776770881,514,0.00328859307301874,4.23614294483601,73,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","women","Total","Total","Total","Total","Total",0.122320784347014,2882,0.00213462295777052,1.74510241179845,409,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","women","Total","Total","Total","Total","Total",0.228631472154788,6310,0.00252785576883655,1.10564645584976,282,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","women","Total","Total","Total","Total","Total",0.117239445646079,2927,0.00203602850708388,1.73664119261552,412,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","women","Total","Total","Total","Total","Total",0.262613307450994,15152,0.00183201656587918,0.697609951171668,524,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","women","Total","Total","Total","Total","Total",0.208204615664183,4583,0.0027366666979518,1.31441211772453,403,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","women","Total","Total","Total","Total","Total",0.298551179454992,28540,0.00148009571568552,0.495759460199569,869,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","women","Total","Total","Total","Total","Total",0.351421515861458,5550,0.00379894603961545,1.08102260907472,291,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","women","Total","Total","Total","Total","Total",0.62343250101129,118671,0.00111055112217234,0.178134941693108,1703,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_1","Total","Total","Total","Total","Total","Total",0.0632902901224216,3774,0.000997099847035355,1.57543889450764,911,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_1","Total","Total","Total","Total","Total","Total",0.114525139664804,2747,0.00205617283952498,1.79538994280474,247,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_2","Total","Total","Total","Total","Total","Total",0.138144003974392,12235,0.00115943766969945,0.839296412687136,1461,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_2","Total","Total","Total","Total","Total","Total",0.227819514741597,20075,0.00141293621410978,0.620199817259903,889,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_3","Total","Total","Total","Total","Total","Total",0.15601181402439,13100,0.00125224706521252,0.802661691387521,1345,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_3","Total","Total","Total","Total","Total","Total",0.268072102151613,38860,0.00116341423219876,0.433993027570159,1428,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_4","Total","Total","Total","Total","Total","Total",0.218879681981171,16298,0.00151529524207651,0.69229598122628,1320,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_4","Total","Total","Total","Total","Total","Total",0.323931478898597,78268,0.000952042624885597,0.293902472252048,2211,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","quintile_5","Total","Total","Total","Total","Total","Total",0.341037460235019,15759,0.00220530225240047,0.646645166452016,834,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","quintile_5","Total","Total","Total","Total","Total","Total",0.586181081242177,245859,0.000760490709775024,0.129736481457823,3733,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","men","Total","15_29","Total","Total","Total",0.135033330289471,17745,0.000942763289892174,0.698170805586421,2090,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","men","Total","15_29","Total","Total","Total",0.302926280762058,66273,0.00098244442445507,0.32431798983686,2054,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","women","Total","15_29","Total","Total","Total",0.173277702309334,8929,0.00166732819637094,0.962228938951671,911,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","women","Total","15_29","Total","Total","Total",0.338600653257693,49241,0.0012409555919952,0.366495333088081,1356,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","Total","Total","15_29","Total","Total","Total",0.145805774507767,26674,0.000825104520225194,0.565892896224929,3001,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","Total","Total","15_29","Total","Total","Total",0.317171012710015,115514,0.00077113808423323,0.243130063382643,3410,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","men","Total","15_64","Total","Total","Total",0.170526821072843,44051,0.000739973188243832,0.433933608559877,4223,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","men","Total","15_64","Total","Total","Total",0.395589131184721,215585,0.000662370852992659,0.167439092931844,5100,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","women","Total","15_64","Total","Total","Total",0.168927727531981,16586,0.00119577510015289,0.707861946421148,1715,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","women","Total","15_64","Total","Total","Total",0.43737913394151,169627,0.00079655998714959,0.182121167960453,3524,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","Total","Total","15_64","Total","Total","Total",0.170086421865489,60637,0.000629241310236375,0.369953875997229,5938,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","Total","Total","15_64","Total","Total","Total",0.412964007212708,385212,0.000509793932803102,0.123447546008657,8624,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","men","Total","15_24","Total","Total","Total",0.107029916960528,9409,0.00104268207788828,0.974196848412786,1400,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","men","Total","15_24","Total","Total","Total",0.243135614230817,31382,0.00119403567979583,0.491098633811124,1255,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","men","Total","25_64","Total","Total","Total",0.203282613415643,34642,0.000974879423837085,0.479568521604842,2823,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","men","Total","25_64","Total","Total","Total",0.442902139937485,184203,0.000770238413854542,0.173907133066293,3845,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","women","Total","15_24","Total","Total","Total",0.13543490951547,4408,0.00189674381592935,1.40048368822715,579,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","women","Total","15_24","Total","Total","Total",0.280261880395707,21361,0.00162682371233643,0.580465566719059,739,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","women","Total","25_64","Total","Total","Total",0.185535597300303,12178,0.00151731347824867,0.817801812874102,1136,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","women","Total","25_64","Total","Total","Total",0.475809350209237,148266,0.000894657530101851,0.18802857272738,2785,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","Total","Total","15_24","Total","Total","Total",0.11470483242983,13817,0.000918161087023163,0.800455453857922,1979,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","Total","Total","15_24","Total","Total","Total",0.256919479760339,52743,0.000964345277084266,0.375349225361904,1994,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","Total","Total","25_64","Total","Total","Total",0.198347807667867,46820,0.000820738284568782,0.413787424332467,3959,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","Total","Total","25_64","Total","Total","Total",0.456997036458706,332469,0.000584035041493582,0.127798430821193,6630,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","men","Total","Total","Total","Total","Total",0.173809533026482,44899,0.000745581886140909,0.428964898045787,4223,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","men","Total","Total","Total","Total","Total",0.399664569922858,217806,0.000663525652563568,0.166020633926004,5100,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","women","Total","Total","Total","Total","Total",0.168927727531981,16586,0.00119577510015289,0.707861946421148,1715,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","women","Total","Total","Total","Total","Total",0.437765905328678,169777,0.000796638141549327,0.181978114753182,3524,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","rural","Total","Total","Total","Total","Total","Total","Total",0.172465056787104,61485,0.000632717283094523,0.366866943879286,5938,""
